"State","Year","Ideology","CarbonIntensity","EnergyIntensity","RealGDP","Population","PercentUrban","GDPPerCapita","FarmProportion","PopDens","Weighted_GHI","Weighted_Speed120m"
"TN","2015",0.8955,53.7,7.15,325294,6595,66.2,49.3243366186505,0.00133137371739304,0.159577042198993,0.265716894584274,2.52902058754362
"TN","2016",0.8975,53.4,7.11,336413.9,6651,66.2,50.5809502330477,0.00145558643721058,0.160932055749129,0.265716894584274,2.52902058754362
"TN","2017",0.912,51.9,6.72,350838.7,6715,66.2,52.2470141474311,0.00147141998917274,0.16248064266357,0.265716894584274,2.52902058754362
"TN","2018",0.9125,48.5,6.9,363055.5,6778,66.2,53.5638093832989,0.00131769041053409,0.164005032907472,0.265716894584274,2.52902058754362
"TN","2019",0.919,48.2,6.55,380128.5,6830,66.2,55.655710102489,0.00101483345825677,0.165263259775455,0.265716894584274,2.52902058754362
"TN","2020",0.92,45.6,6.3,379007.1,6926,66.2,54.7223650014438,0.00105944200257375,0.167586140147116,0.265716894584274,2.52902058754362
"TX","1998",0.371,53.3,13.14,645142.6,20158,84.7,32.0042960611172,0.00243575966620616,0.0768996009674441,0.565555931379377,1.32030732142556
"TX","1999",0.368,53.93,12.26,679870.3,20558,84.7,33.070838602977,0.00258815545331285,0.0784255380835756,0.565555931379377,1.32030732142556
"TX","2000",0.368,54.46,12.19,738677,20944,84.7,35.2691462948816,0.00226251366334592,0.0798980674006424,0.565555931379377,1.32030732142556
"TX","2001",0.368,54.89,11.7,773375.5,21320,84.7,36.274648217636,0.0024301851879553,0.081332448289806,0.565555931379377,1.32030732142556
"TX","2002",0.368,54.6,11.73,789817.6,21690,84.7,36.4139050253573,0.00170496511508663,0.0827439401222276,0.565555931379377,1.32030732142556
"TX","2003",0.7465,54.9,11.45,833342.3,22031,84.7,37.8258953293087,0.00218547253073125,0.0840448015137296,0.565555931379377,1.32030732142556
"TX","2004",0.7465,54.2,10.88,913444.4,22394,84.7,40.7896936679468,0.0022944870045144,0.0854295894466189,0.565555931379377,1.32030732142556
"TX","2005",0.7155,54.8,10.11,995252.4,22778,84.7,43.6935815260339,0.00254956324943787,0.0868944890781051,0.565555931379377,1.32030732142556
"TX","2006",0.7155,54.6,9.51,1103197.6,23360,84.7,47.2259246575343,0.00196665891363451,0.0891147275820763,0.565555931379377,1.32030732142556
"TX","2007",0.7095,54.6,9.16,1191093.1,23832,84.7,49.978730278617,0.00233406367439759,0.0909153333791115,0.565555931379377,1.32030732142556
"TX","2008",0.7095,55.3,8.79,1244294.9,24309,84.7,51.1865934427578,0.00240387064399563,0.0927350133900982,0.565555931379377,1.32030732142556
"TX","2009",0.575,54.5,8.52,1169607.7,24802,84.7,47.1577977582453,0.00234615081910669,0.0946157308857302,0.565555931379377,1.32030732142556
"TX","2010",0.575,53.3,8.86,1245959.4,25242,84.7,49.3605657237937,0.00222267063224377,0.0962942617134748,0.565555931379377,1.32030732142556
"TX","2011",0.843,53.7,8.74,1341334.4,25646,83.7,52.3018950323637,0.00248870810157626,0.0978354582007675,0.565555931379377,1.32030732142556
"TX","2012",0.843,52.7,8.35,1421180.1,26084,83.7,54.4847454378163,0.00241682372915494,0.0995063593429315,0.565555931379377,1.32030732142556
"TX","2013",0.8195,52.5,8.51,1515195.6,26480,83.7,57.2203776435045,0.0020619906199998,0.101017037087902,0.565555931379377,1.32030732142556
"TX","2014",0.8195,53,8.25,1579299.5,26963,83.7,58.572840559285,0.00230359409012078,0.10285960615563,0.565555931379377,1.32030732142556
"TX","2015",1.029,51.6,7.94,1573498.4,27469,83.7,57.2826968582766,0.00244868056878596,0.104789916607537,0.565555931379377,1.32030732142556
"TX","2016",1.029,50.9,8.02,1579014.9,27914,83.7,56.5671311886509,0.00205460886463829,0.106487521649233,0.565555931379377,1.32030732142556
"TX","2017",1.0945,51.1,7.94,1673234.3,28291,83.7,59.1436958750133,0.00198316564452676,0.107925717381187,0.565555931379377,1.32030732142556
"TX","2018",1.0945,49,8.11,1809396.7,28625,83.7,63.2103650655022,0.00210737592468496,0.109199874873156,0.565555931379377,1.32030732142556
"TX","2019",0.953,48.4,8,1858757.8,28987,83.7,64.1238417221513,0.00145981657786587,0.110580847963255,0.565555931379377,1.32030732142556
"TX","2020",0.953,46.8,7.72,1789933.4,29232,83.7,61.2319854953476,0.00125859536451112,0.111515484446886,0.565555931379377,1.32030732142556
"UT","1998",0.5865,75.2,8.26,62296.1,2166,90.6,28.7608956602031,0.003185343919727,0.0263837458585071,4.95006518562732,2.48872277109143
"UT","1999",0.575,75.15,7.84,66019.3,2203,90.6,29.9679073990014,0.00297257424269985,0.0268344377314364,4.95006518562732,2.48872277109143
"UT","2000",0.575,75.99,8.05,70295.9,2245,90.6,31.3122048997773,0.0031934363984304,0.0273460339115182,4.95006518562732,2.48872277109143
"UT","2001",0.6505,76.64,7.63,73057.6,2284,90.6,31.9866900175131,0.00316501096054379,0.0278210875073085,4.95006518562732,2.48872277109143
"UT","2002",0.6505,77,7.27,75796.9,2325,90.6,32.6008172043011,0.00360896250228289,0.0283205028259599,4.95006518562732,2.48872277109143
"UT","2003",0.6915,76.6,7.26,78945.4,2360,90.6,33.4514406779661,0.00312792995584757,0.0287468329760281,4.95006518562732,2.48872277109143
"UT","2004",0.7025,77.4,7.15,86081.9,2402,90.6,35.83759367194,0.00318609077208481,0.0292584291561099,4.95006518562732,2.48872277109143
"UT","2005",0.6865,76.9,6.93,95355.1,2458,90.6,38.7937754271766,0.00344774912322894,0.0299405573962191,4.95006518562732,2.48872277109143
"UT","2006",0.6895,75.9,6.58,106537.3,2526,90.6,42.1762866191607,0.00304413067553585,0.0307688559734944,4.95006518562732,2.48872277109143
"UT","2007",0.69,75.5,6.31,114813.4,2598,90.6,44.1929946112394,0.00327958418599433,0.0316458779964919,4.95006518562732,2.48872277109143
"UT","2008",0.69,75,6.18,117178.9,2663,90.6,44.0025910627112,0.00293018677462479,0.0324376339894757,4.95006518562732,2.48872277109143
"UT","2009",0.6745,74.5,6.11,113985.4,2723,90.6,41.8602276900477,0.00343045106338355,0.033168485675307,4.95006518562732,2.48872277109143
"UT","2010",0.702,73.8,6.07,118669.8,2775,90.6,42.7638918918919,0.00296766713292623,0.033801890469694,4.95006518562732,2.48872277109143
"UT","2011",0.741,72.8,6.17,125565,2815,89.8,44.6056838365897,0.00284519557244786,0.0342891249269148,4.95006518562732,2.48872277109143
"UT","2012",0.727,72.3,6.06,129512.5,2854,89.8,45.3792922214436,0.00310074603475413,0.0347641785227051,4.95006518562732,2.48872277109143
"UT","2013",0.7185,73,6.16,135450.4,2899,89.8,46.7231459123836,0.00332225757207833,0.0353123172870785,4.95006518562732,2.48872277109143
"UT","2014",0.7185,72.5,5.79,142150.1,2938,89.8,48.3832879509871,0.00303879411752566,0.0357873708828688,4.95006518562732,2.48872277109143
"UT","2015",0.722,72,5.62,149153.4,2984,89.8,49.9843833780161,0.00239648137206072,0.0363476905086728,4.95006518562732,2.48872277109143
"UT","2016",0.73,69,5.44,157827.3,3044,89.8,51.848653088042,0.00259835772436717,0.037078542194504,4.95006518562732,2.48872277109143
"UT","2017",0.732,68.3,5.33,168649.9,3104,89.8,54.3330863402062,0.00265789359075701,0.0378093938803352,4.95006518562732,2.48872277109143
"UT","2018",0.74,68.2,5.12,184457.5,3155,89.8,58.4651347068146,0.0024630762243484,0.0384306178132918,4.95006518562732,2.48872277109143
"UT","2019",0.7725,67.7,4.96,196538.9,3203,89.8,61.3608804246019,0.00166202025078098,0.0390152991619567,4.95006518562732,2.48872277109143
"UT","2020",0.755,66.9,4.73,202133.4,3284,89.8,61.5509744214373,0.00229248658503783,0.0400019489378289,4.95006518562732,2.48872277109143
"VA","1998",0.0645,57.9,7.13,231384,6901,75.5,33.5290537603246,0.00155623695913021,0.173479135243841,1.6135448632829,3.50876210287736
"VA","1999",0.0645,57.61,6.95,249801.1,7000,75.5,35.6858714285714,0.0014937430052728,0.175967823026647,1.6135448632829,3.50876210287736
"VA","2000",0.206,59.67,6.91,268470.9,7106,75.5,37.7808753166338,0.0012422074331788,0.178632478632479,1.6135448632829,3.50876210287736
"VA","2001",0.1405,60.8,6.48,285635.9,7198,75.5,39.682675743262,0.00141819127364215,0.180945198592257,1.6135448632829,3.50876210287736
"VA","2002",0.3885,60.5,6.5,295355.7,7287,75.5,40.5318649650062,0.00169687628797453,0.183182503770739,1.6135448632829,3.50876210287736
"VA","2003",0.439,60.8,6.47,311665.7,7367,75.5,42.3056468033121,0.00178411417382649,0.185193564605329,1.6135448632829,3.50876210287736
"VA","2004",0.457,59.5,6.53,332115.1,7476,75.5,44.4241706795078,0.00162352856032162,0.187933634992459,1.6135448632829,3.50876210287736
"VA","2005",0.4485,59,6.41,358069.7,7577,75.5,47.2574501781708,0.00123562536232202,0.190472599296129,1.6135448632829,3.50876210287736
"VA","2006",0.4175,58.7,6.15,376235.7,7674,75.5,49.0273260359656,0.00131514643629216,0.192911010558069,1.6135448632829,3.50876210287736
"VA","2007",0.4395,59.1,6.22,391699.8,7751,75.5,50.5353889820668,0.00145906570629538,0.194846656611362,1.6135448632829,3.50876210287736
"VA","2008",-0.011,57.6,5.9,404634.9,7833,75.5,51.6577173496745,0.00130562177373769,0.196907993966817,1.6135448632829,3.50876210287736
"VA","2009",0.0125,55.3,5.68,410967.4,7926,75.5,51.8505425182942,0.00123325095507905,0.199245852187029,1.6135448632829,3.50876210287736
"VA","2010",-0.0125,56,5.74,426992.4,8024,75.5,53.214406779661,0.00118895401395177,0.201709401709402,1.6135448632829,3.50876210287736
"VA","2011",-0.014,54.8,5.45,435180.3,8102,75.6,53.712700567761,0.00100489773711457,0.203670186023127,1.6135448632829,3.50876210287736
"VA","2012",0.28,52.5,5.29,445973.6,8187,75.6,54.4733846341761,0.00140706429397269,0.205806938159879,1.6135448632829,3.50876210287736
"VA","2013",0.076,53.5,5.4,457640.5,8256,75.6,55.4312621124031,0.00140452608343877,0.207541478129713,1.6135448632829,3.50876210287736
"VA","2014",0.055,52.9,5.54,465181.8,8315,75.6,55.9448947684907,0.00146659505064132,0.209024635495224,1.6135448632829,3.50876210287736
"VA","2015",0.507,52.3,5.36,483786.5,8367,75.6,57.8207840325087,0.00114007995850957,0.210331825037707,1.6135448632829,3.50876210287736
"VA","2016",0.5375,52,5.26,496021.1,8418,75.6,58.9238655262533,0.00126320646906359,0.211613876319759,1.6135448632829,3.50876210287736
"VA","2017",0.5275,50.5,5.13,511114.9,8471,75.6,60.3370204226183,0.00123141393140353,0.212946204122675,1.6135448632829,3.50876210287736
"VA","2018",0.4495,50.6,5.23,532906.5,8511,75.6,62.6138526612619,0.00111447116293535,0.21395173453997,1.6135448632829,3.50876210287736
"VA","2019",0.43,49.6,5.02,557764.4,8557,75.6,65.1822367652215,0.000856625217506746,0.215108094519859,1.6135448632829,3.50876210287736
"VA","2020",-0.8045,47.9,4.74,556992.6,8636,75.6,64.4965956461325,0.000893291839317292,0.217094017094017,1.6135448632829,3.50876210287736
"VT","1998",-0.456,39.2,6.64,16080.7,600,38.9,26.8011666666667,0.0062069183521933,0.0647458724506313,0.291645955694176,0.888956127042577
"VT","1999",-0.3995,35.52,6.19,17176.9,605,38.9,28.3915702479339,0.00551003769470586,0.0652854213877199,0.291645955694176,0.888956127042577
"VT","2000",-0.3995,37.52,6.45,18341.1,610,38.9,30.0673770491803,0.00614463161109578,0.0658249703248085,0.291645955694176,0.888956127042577
"VT","2001",-0.169,39.36,6.27,19323.2,612,38.9,31.5738562091503,0.00623065525180524,0.0660407898996439,0.291645955694176,0.888956127042577
"VT","2002",-0.169,38.5,6.09,20273,615,38.9,32.9642276422764,0.00789499970452063,0.0663645192618971,0.291645955694176,0.888956127042577
"VT","2003",-0.3385,38.7,5.98,21293.2,618,38.9,34.4550161812298,0.00684204945933693,0.0666882486241502,0.291645955694176,0.888956127042577
"VT","2004",-0.3415,40.9,6.06,22938.2,620,38.9,36.9970967741936,0.00630166433435775,0.0669040681989856,0.291645955694176,0.888956127042577
"VT","2005",-0.5755,39.4,5.97,23608.6,621,38.9,38.0170692431562,0.00489429892084285,0.0670119779864034,0.291645955694176,0.888956127042577
"VT","2006",-0.595,35.9,5.81,24331.5,623,38.9,39.0553772070626,0.00521230387377006,0.0672277975612388,0.291645955694176,0.888956127042577
"VT","2007",-0.67,37.7,5.76,24797.7,623,38.9,39.8036918138042,0.00580497784049476,0.0672277975612388,0.291645955694176,0.888956127042577
"VT","2008",-0.67,33.9,5.27,25999.3,624,38.9,41.6655448717949,0.00515385938395271,0.0673357073486565,0.291645955694176,0.888956127042577
"VT","2009",-0.6835,32.2,5.75,26099.2,625,38.9,41.75872,0.00509727515383521,0.0674436171360742,0.291645955694176,0.888956127042577
"VT","2010",-0.6815,32.1,5.48,27406.6,626,38.9,43.7805111821086,0.00477904885214813,0.067551526923492,0.291645955694176,0.888956127042577
"VT","2011",-0.6815,32,5.22,28418.7,627,35.1,45.3248803827751,0.00403951302324863,0.0676594367109097,0.291645955694176,0.888956127042577
"VT","2012",-0.6815,26.7,4.42,29241.3,626,35.1,46.7113418530351,0.00617352091376271,0.067551526923492,0.291645955694176,0.888956127042577
"VT","2013",-0.69,26.6,4.79,29289.6,627,35.1,46.7138755980861,0.00609834264122765,0.0676594367109097,0.291645955694176,0.888956127042577
"VT","2014",-0.709,27.1,4.86,30099.4,626,35.1,48.0821086261981,0.00625800542508564,0.067551526923492,0.291645955694176,0.888956127042577
"VT","2015",-0.6405,35.5,4.83,30933.3,626,35.1,49.4142172523962,0.00491501846321469,0.067551526923492,0.291645955694176,0.888956127042577
"VT","2016",-0.6095,37.1,4.61,31661.2,624,35.1,50.7391025641026,0.0054496810179915,0.0673357073486565,0.291645955694176,0.888956127042577
"VT","2017",-0.751,35.2,4.55,32266.1,625,35.1,51.62576,0.00510019954852716,0.0674436171360742,0.291645955694176,0.888956127042577
"VT","2018",-0.753,35,4.68,33066.8,625,35.1,52.90688,0.0046420645056129,0.0674436171360742,0.291645955694176,0.888956127042577
"VT","2019",-0.8085,32.8,4.57,34230.8,624,35.1,54.8570512820513,0.00360413208493829,0.0673357073486565,0.291645955694176,0.888956127042577
"VT","2020",-0.8085,31.6,4.32,34018.6,643,35.1,52.906065318818,0.00386263944706491,0.0693859933095932,0.291645955694176,0.888956127042577
"WA","1998",0.5215,38,7.73,209741.1,5770,84.1,36.3502772963605,0.00955539869025416,0.0866756797356166,5.34634388106417,5.13477848220258
"WA","1999",-0.301,35.67,7.5,229797.9,5843,84.1,39.3287523532432,0.00971290144007804,0.0877722697911972,5.34634388106417,5.13477848220258
"WA","2000",-0.407,37.72,7.22,237378.2,5911,84.1,40.1587210285908,0.00931674571766221,0.0887937509388614,5.34634388106417,5.13477848220258
"WA","2001",-0.084,41.47,6.68,238418.6,5986,84.1,39.829368526562,0.00919535072168378,0.0899203845576085,5.34634388106417,5.13477848220258
"WA","2002",-0.252,35.6,6.1,245978.5,6052,84.1,40.6441672174488,0.00847713800211189,0.090911822142106,5.34634388106417,5.13477848220258
"WA","2003",-0.2545,37.8,6.02,255370.2,6104,84.1,41.8365334207077,0.00876767350228176,0.0916929547844374,5.34634388106417,5.13477848220258
"WA","2004",-0.2365,38.3,6.08,268378.3,6179,84.1,43.4339375303447,0.00814077627730206,0.0928195884031846,5.34634388106417,5.13477848220258
"WA","2005",-0.49,38.7,5.81,293676,6257,84.1,46.9355921368068,0.00920334570035672,0.0939912873666817,5.34634388106417,5.13477848220258
"WA","2006",-0.6795,36,5.9,314265.2,6371,84.1,49.3274525192278,0.00787327812153692,0.0957037704671774,5.34634388106417,5.13477848220258
"WA","2007",-0.767,38,5.49,342024.2,6462,84.1,52.9285360569483,0.00729039552766705,0.0970707525912573,5.34634388106417,5.13477848220258
"WA","2008",-0.764,37,5.36,354794.1,6562,84.1,54.0679823224627,0.00867346770635729,0.0985729307495869,5.34634388106417,5.13477848220258
"WA","2009",-0.757,37.7,5.49,351245,6667,84.1,52.6841157942103,0.00883084231191925,0.100150217815833,5.34634388106417,5.13477848220258
"WA","2010",-0.759,36.8,5.27,365497.8,6743,84.1,54.2040338128429,0.00800923983426572,0.101291873216163,5.34634388106417,5.13477848220258
"WA","2011",-0.725,32.3,5.29,379574.9,6827,83.4,55.5990771934964,0.00722410885444649,0.10255370286916,5.34634388106417,5.13477848220258
"WA","2012",-0.6805,31.9,5.02,400530.6,6899,83.4,58.0563270039136,0.00914690237215417,0.103635271143158,5.34634388106417,5.13477848220258
"WA","2013",-0.4715,35,4.95,419092.4,6966,83.4,60.162561010623,0.00899332912857316,0.104641730509238,5.34634388106417,5.13477848220258
"WA","2014",-0.4815,34.4,4.73,440648,7058,83.4,62.4324171153301,0.00825353365933365,0.106023734414902,5.34634388106417,5.13477848220258
"WA","2015",-0.3375,36,4.51,466689.7,7167,83.4,65.1164643504953,0.00791561181857168,0.107661108607481,5.34634388106417,5.13477848220258
"WA","2016",-0.1625,35.7,4.48,487275.1,7300,83.4,66.7500136986301,0.00822308373590148,0.109659005558059,5.34634388106417,5.13477848220258
"WA","2017",-0.3225,35.5,4.3,519409.6,7428,83.4,69.925901992461,0.00704428675379983,0.111581793600721,5.34634388106417,5.13477848220258
"WA","2018",-0.6905,35.5,3.98,564313.9,7527,83.4,74.971954297861,0.00609568717886282,0.113068949977467,5.34634388106417,5.13477848220258
"WA","2019",-0.96,39.5,3.9,595231.8,7614,83.4,78.1759653270292,0.00613583266867501,0.114375844975214,5.34634388106417,5.13477848220258
"WA","2020",-1.0015,33.6,3.3,612969.1,7724,83.4,79.359023821854,0.00770674062275112,0.116028240949377,5.34634388106417,5.13477848220258
"WI","1998",0.508,62.3,8.07,162609.3,5298,70.2,30.6925821064553,0.00707579146156885,0.0972752643948296,0.302769166046326,4.7790549006006
"WI","1999",-0.054,61.6,8.18,172224.1,5333,70.2,32.2940371273205,0.00604407038865316,0.0979178907168038,0.302769166046326,4.7790549006006
"WI","2000",-0.054,62.21,8.08,180427.3,5374,70.2,33.574116114626,0.00663530767931397,0.0986706815511163,0.302769166046326,4.7790549006006
"WI","2001",-0.0575,61.95,7.85,188163.1,5407,70.2,34.7999075272795,0.00622433364975183,0.0992765863689777,0.302769166046326,4.7790549006006
"WI","2002",-0.0575,62.2,7.88,194658.8,5445,70.2,35.7500091827365,0.00654490176089395,0.099974294947121,0.302769166046326,4.7790549006006
"WI","2003",0.6005,61.7,7.54,203339.2,5479,70.2,37.1124657784267,0.00600757169821513,0.100598560517039,0.302769166046326,4.7790549006006
"WI","2004",0.6005,62.5,7.39,215537.1,5514,70.2,39.0890642002176,0.00626007336808564,0.101241186839013,0.302769166046326,4.7790549006006
"WI","2005",0.621,62.2,7.43,227297,5546,70.2,40.9839523981248,0.00575992189333174,0.101828730904818,0.302769166046326,4.7790549006006
"WI","2006",0.621,60.8,6.96,237569.3,5578,70.2,42.5904087486554,0.00542469547387682,0.102416274970623,0.302769166046326,4.7790549006006
"WI","2007",-0.074,60.5,7.05,245839.5,5611,70.2,43.8138477989663,0.00697198504136747,0.103022179788484,0.302769166046326,4.7790549006006
"WI","2008",-0.074,60.5,7.11,246814.5,5641,70.2,43.753678425811,0.00673749568404076,0.103573002350176,0.302769166046326,4.7790549006006
"WI","2009",-0.8255,59.4,6.82,247210,5669,70.2,43.6073381548774,0.00670208661136523,0.104087103407756,0.302769166046326,4.7790549006006
"WI","2010",-0.7975,58.6,6.78,256432.9,5691,70.2,45.0593744508874,0.00578773871956986,0.104491039952996,0.302769166046326,4.7790549006006
"WI","2011",0.6325,58.8,6.59,266364.4,5706,67.1,46.6814581142657,0.00517334926416892,0.104766451233843,0.302769166046326,4.7790549006006
"WI","2012",0.6225,56.3,6.27,277107.1,5721,67.1,48.4368292256598,0.00647890056336695,0.105041862514689,0.302769166046326,4.7790549006006
"WI","2013",0.636,58.6,6.59,284270.9,5738,67.1,49.5418089926804,0.0063788400426097,0.105353995299647,0.302769166046326,4.7790549006006
"WI","2014",0.633,58.4,6.65,295696,5753,67.1,51.3985746567009,0.00669889048778799,0.105629406580494,0.302769166046326,4.7790549006006
"WI","2015",0.6635,57.9,6.27,307507.9,5763,67.1,53.3589970501475,0.00538016143797914,0.105813014101058,0.302769166046326,4.7790549006006
"WI","2016",0.6505,56.6,6.17,314073.3,5775,67.1,54.384987012987,0.00630312146632474,0.106033343125734,0.302769166046326,4.7790549006006
"WI","2017",0.676,57.5,6.23,318310.4,5793,67.1,54.9474192991542,0.00595497208212336,0.10636383666275,0.302769166046326,4.7790549006006
"WI","2018",0.643,56.7,6.34,332498.6,5809,67.1,57.2385264245137,0.00598180953552794,0.106657608695652,0.302769166046326,4.7790549006006
"WI","2019",0.6615,54.9,6.08,345236.4,5825,67.1,59.2680515021459,0.00578804584883629,0.106951380728555,0.302769166046326,4.7790549006006
"WI","2020",0.666,54.4,5.83,340591.1,5896,67.1,57.7664687924016,0.00496228591799884,0.108254994124559,0.302769166046326,4.7790549006006
"WV","1998",-0.1535,84.8,12.27,40014.6,1816,48.7,22.0344713656388,0.00123301862208367,0.0754466140423764,3.8763147600361,0.225573174431836
"WV","1999",-0.2005,85.64,11.61,41714.3,1812,48.7,23.0211368653422,0.0012502775597778,0.0752804320731201,3.8763147600361,0.225573174431836
"WV","2000",-0.204,85.1,11.95,42495.6,1807,48.7,23.5172108467073,0.00110258698054862,0.0750727046115496,3.8763147600361,0.225573174431836
"WV","2001",-0.197,84.52,11.82,43973.3,1801,48.7,24.4160466407551,0.00128288406870358,0.0748234316576651,3.8763147600361,0.225573174431836
"WV","2002",-0.197,85.1,12.02,45580.8,1805,48.7,25.2525207756233,0.00153788615644242,0.0749896136269215,3.8763147600361,0.225573174431836
"WV","2003",-0.163,85.7,11.27,47039.9,1812,48.7,25.9602097130243,0.00161499912536499,0.0752804320731201,3.8763147600361,0.225573174431836
"WV","2004",-0.1635,85.5,11.45,49741.4,1816,48.7,27.3906387665198,0.00145529065586351,0.0754466140423764,3.8763147600361,0.225573174431836
"WV","2005",-0.1495,85.3,11.22,53492.5,1820,48.7,29.3914835164835,0.00109452414616471,0.0756127960116327,3.8763147600361,0.225573174431836
"WV","2006",-0.1485,85,11.37,57010,1828,48.7,31.1870897155361,0.00112685703130366,0.0759451599501454,3.8763147600361,0.225573174431836
"WV","2007",-0.156,85.4,11.77,59273.5,1834,48.7,32.3192475463468,0.00121998538814062,0.0761944329040299,3.8763147600361,0.225573174431836
"WV","2008",-0.1605,84.7,11.33,62694.8,1840,48.7,34.0732608695652,0.00105557482469758,0.0764437058579144,3.8763147600361,0.225573174431836
"WV","2009",-0.17,81.7,10.35,63600.7,1848,48.7,34.4159632034632,0.00102189687533693,0.0767760697964271,3.8763147600361,0.225573174431836
"WV","2010",NA,82,10.86,65998.7,1854,48.7,35.5980043149946,0.000956054835976154,0.0770253427503116,3.8763147600361,0.225573174431836
"WV","2011",-0.1795,81.5,10.49,69234.1,1857,44.6,37.2827679052235,0.000792474081483253,0.0771499792272538,3.8763147600361,0.225573174431836
"WV","2012",-0.1855,80.6,10.39,70322.2,1857,44.6,37.8687129779214,0.00121499504459087,0.0771499792272538,3.8763147600361,0.225573174431836
"WV","2013",-0.1065,79.9,10.64,71481.5,1855,44.6,38.5345013477089,0.00123667376820088,0.0770668882426257,3.8763147600361,0.225573174431836
"WV","2014",-0.0755,80.1,11.07,72648.2,1851,44.6,39.2480821177742,0.0012840411829853,0.0769007062733693,3.8763147600361,0.225573174431836
"WV","2015",0.7265,79.5,10.87,71318.5,1843,44.6,38.6969614758546,0.00103770864573603,0.0765683423348567,3.8763147600361,0.225573174431836
"WV","2016",0.715,79.6,10.87,70924.4,1832,44.6,38.714192139738,0.00120034212812577,0.0761113419194017,3.8763147600361,0.225573174431836
"WV","2017",0.7135,78.9,10.53,74820.1,1819,44.6,41.1325453545904,0.00103768055261424,0.0755712505193187,3.8763147600361,0.225573174431836
"WV","2018",0.735,77.3,11.34,79192.9,1806,44.6,43.8498892580288,0.000906251979375957,0.0750311591192356,3.8763147600361,0.225573174431836
"WV","2019",0.721,76.3,11.4,79325.6,1795,44.6,44.1925348189415,0.00072627709308641,0.0745741587037806,3.8763147600361,0.225573174431836
"WV","2020",0.677,74.5,11.4,76547.9,1791,44.6,42.7403126744835,0.00079696274204554,0.0744079767345243,3.8763147600361,0.225573174431836
"WY","1998",0.4615,82.3,16.48,14840.2,491,64.8,30.2244399185336,0.0109932261635604,0.00505128442537782,2.10671778531712,1.59937543616829
"WY","1999",0.422,82.31,15.98,15679.7,492,64.8,31.8693089430894,0.0102756647384726,0.00506157217369834,2.10671778531712,1.59937543616829
"WY","2000",0.423,82.13,15.59,17152.5,494,64.8,34.7216599190283,0.0110646392394193,0.00508214767033939,2.10671778531712,1.59937543616829
"WY","2001",0.423,82.2,15.04,18708.3,495,64.8,37.7945454545454,0.0105883110459096,0.00509243541865992,2.10671778531712,1.59937543616829
"WY","2002",0.423,82.2,14.73,19165.6,500,64.8,38.3312,0.0116623076770021,0.00514387416026254,2.10671778531712,1.59937543616829
"WY","2003",0.3885,82.1,15.04,21193.6,503,64.8,42.134393638171,0.00976746658155972,0.00517473740522412,2.10671778531712,1.59937543616829
"WY","2004",0.382,82.7,14.22,23429.4,509,64.8,46.0302554027505,0.00981130958057319,0.00523646389514727,2.10671778531712,1.59937543616829
"WY","2005",0.381,81.9,13.64,27576.3,514,64.8,53.6503891050584,0.0103105985089473,0.0052879026367499,2.10671778531712,1.59937543616829
"WY","2006",0.3865,81.8,12.64,32740.3,523,64.8,62.6009560229446,0.00861932651984285,0.00538049237163462,2.10671778531712,1.59937543616829
"WY","2007",0.3715,80.6,12.89,36950.8,535,64.8,69.0669158878505,0.00901290317265692,0.00550394535148092,2.10671778531712,1.59937543616829
"WY","2008",0.389,80.1,12.56,42819.3,546,64.8,78.4236263736264,0.00760606097342415,0.0056171105830067,2.10671778531712,1.59937543616829
"WY","2009",0.401,78.2,12.6,36252,560,64.8,64.7357142857143,0.00913236131160455,0.00576113905949405,2.10671778531712,1.59937543616829
"WY","2010",0.3685,77.1,13.5,37680.7,565,64.8,66.6915044247788,0.00790751632005497,0.00581257780109667,2.10671778531712,1.59937543616829
"WY","2011",0.4205,75,14.01,39751.4,567,62,70.1082892416226,0.00758994584704598,0.00583315329773772,2.10671778531712,1.59937543616829
"WY","2012",0.4205,76.2,14.16,38855.4,577,62,67.3403812824957,0.00947758496623798,0.00593603078094298,2.10671778531712,1.59937543616829
"WY","2013",0.4155,77.2,13.86,39289.8,583,62,67.3924528301887,0.0104251724531136,0.00599775727086613,2.10671778531712,1.59937543616829
"WY","2014",0.4155,76.8,13.52,40310.6,583,62,69.1433962264151,0.00959830730363921,0.00599775727086613,2.10671778531712,1.59937543616829
"WY","2015",0.4155,77.7,12.5,38426.9,586,62,65.5749146757679,0.00815266694270543,0.0060286205158277,2.10671778531712,1.59937543616829
"WY","2016",0.435,76.5,13.17,35879,585,62,61.3316239316239,0.00993983597263117,0.00601833276750718,2.10671778531712,1.59937543616829
"WY","2017",0.4235,75.7,14.2,36980.7,580,62,63.7598275862069,0.010346160169705,0.00596689402590455,2.10671778531712,1.59937543616829
"WY","2018",0.4235,75.5,14.6,39171.7,579,62,67.6540587219344,0.00984971504865148,0.00595660627758402,2.10671778531712,1.59937543616829
"WY","2019",0.4345,74.4,14.19,39428,580,62,67.9793103448276,0.00680466766602362,0.00596689402590455,2.10671778531712,1.59937543616829
"WY","2020",0.4345,72.8,13.8,36330.4,578,62,62.8553633217993,0.0103681032100971,0.0059463185292635,2.10671778531712,1.59937543616829
