"State","Year","Ideology","CarbonIntensity","EnergyIntensity","Population","PercentUrban","EmissionsPerCapita","GDPPerCapita","PropManuEmployment","PropFarmEmployment","GHI","Speed120m"
"SC","2011",0.565,45.7,9.2,4673,67.9,0.0173764177188102,36.8232612882517,0.0924017890356682,0.0119680998972998,4.74886237097284,6.26127604225934
"SC","2012",0.565,44,8.85,4719,67.9,0.0157872430599703,37.6389277389277,0.093522948262418,0.0115851031437768,4.74886237097284,6.26127604225934
"SC","2013",0.606,41.4,8.85,4766,67.9,0.0147293327738145,38.8185270667226,0.0935591376997463,0.011707387289408,4.74886237097284,6.26127604225934
"SC","2014",0.606,43.2,8.83,4827,67.9,0.0154754505904288,40.2636627304744,0.0934576741976586,0.0104526980410113,4.74886237097284,6.26127604225934
"SC","2015",0.6085,42.1,8.65,4896,67.9,0.0149918300653595,42.0377246732026,0.0930741292164133,0.0107450853951124,4.74886237097284,6.26127604225934
"SC","2016",0.6565,41,8.36,4963,67.9,0.0145678017328229,43.3447914567802,0.0919351141235774,0.010653336231898,4.74886237097284,6.26127604225934
"SC","2017",0.684,40.5,8.13,5027,67.9,0.0139248060473443,44.4135070618659,0.090711272141065,0.0104476578755378,4.74886237097284,6.26127604225934
"SC","2018",0.683,41.5,8.08,5092,67.9,0.0145522388059701,45.8074234092694,0.0913108091095596,0.00972924653637135,4.74886237097284,6.26127604225934
"SC","2019",0.635,39.1,7.68,5158,67.9,0.013454827452501,47.6904226444358,0.0929511331670809,0.0090803937323669,4.74886237097284,6.26127604225934
"SC","2020",0.646,37.6,7.35,5132,67.9,0.0123928293063133,47.8097233047545,0.0901359286119056,0.00942152381768159,4.74886237097284,6.26127604225934
"SD","1998",0.6925,51.7,9.23,746,56.7,0.0171581769436997,27.1154155495979,0.0878921573622164,0.0783570911832734,4.20458260490302,7.86488255973198
"SD","1999",0.7045,49.85,9.06,750,56.7,0.0179333333333333,28.1049333333333,0.0864229275799109,0.0768192726895815,4.20458260490302,7.86488255973198
"SD","2000",0.7045,53.06,8.96,756,56.7,0.0187830687830688,30.0837301587302,0.0859347706864282,0.0742246431826565,4.20458260490302,7.86488255973198
"SD","2001",0.6745,58.01,8.68,758,56.7,0.0178100263852243,30.8866754617414,0.0828395196847931,0.0736694393195535,4.20458260490302,7.86488255973198
"SD","2002",0.6695,54.8,8.4,760,56.7,0.0181578947368421,34.6343421052632,0.0783163150158277,0.0677049704738897,4.20458260490302,7.86488255973198
"SD","2003",0.698,53.7,8.48,764,56.7,0.0180628272251309,35.623167539267,0.0766835474332536,0.0630095378620355,4.20458260490302,7.86488255973198
"SD","2004",0.693,53.3,8.43,770,56.7,0.0179220779220779,38.0146753246753,0.0778050620067861,0.0629404082860896,4.20458260490302,7.86488255973198
"SD","2005",0.6805,51.2,8.55,775,56.7,0.0171612903225806,39.9966451612903,0.0786026118130348,0.0620419284669431,4.20458260490302,7.86488255973198
"SD","2006",0.6805,49.9,8.56,783,56.7,0.0171136653895275,41.3339719029374,0.0798706566107503,0.0584718249334999,4.20458260490302,7.86488255973198
"SD","2007",0.6475,50.5,8.76,792,56.7,0.0175505050505051,44.2840909090909,0.0795369313549649,0.0575085602478396,4.20458260490302,7.86488255973198
"SD","2008",0.6475,49.3,9.05,799,56.7,0.018648310387985,45.811013767209,0.079466787392256,0.0572852427225997,4.20458260490302,7.86488255973198
"SD","2009",0.6035,45.2,9.08,807,56.7,0.0182156133828996,45.1460966542751,0.0715370308807806,0.0568576537075805,4.20458260490302,7.86488255973198
"SD","2010",0.6035,42.4,9.35,816,56.7,0.0185049019607843,46.3878676470588,0.0693742486486874,0.0579456465070114,4.20458260490302,7.86488255973198
"SD","2011",0.633,39.2,8.78,824,57.2,0.0177184466019417,50.839927184466,0.0728714136676487,0.0586611261255695,4.20458260490302,7.86488255973198
"SD","2012",0.6335,40.8,8.56,834,57.2,0.0178657074340528,52.6396882494005,0.0751899575128218,0.0597516160953883,4.20458260490302,7.86488255973198
"SD","2013",0.621,42.6,8.85,843,57.2,0.0182680901542112,53.8090154211151,0.0753379877983738,0.0584084895240127,4.20458260490302,7.86488255973198
"SD","2014",0.6095,41.4,8.78,850,57.2,0.0181176470588235,55.0416470588235,0.0756972111553785,0.0569867039508067,4.20458260490302,7.86488255973198
"SD","2015",0.642,39.6,8.54,855,57.2,0.0164912280701754,56.2224561403509,0.0756862467180972,0.0534975465878335,4.20458260490302,7.86488255973198
"SD","2016",0.6355,39.6,8.42,864,57.2,0.0171296296296296,56.8881944444444,0.0747426175738326,0.0517527454404509,4.20458260490302,7.86488255973198
"SD","2017",0.684,39.4,8.61,874,57.2,0.0168192219679634,57.4742562929062,0.0758315121396282,0.052348924082002,4.20458260490302,7.86488255973198
"SD","2018",0.685,39.1,8.78,879,57.2,0.0176336746302617,59.4986348122867,0.0769167736025003,0.0513636162503134,4.20458260490302,7.86488255973198
"SD","2019",0.738,38.6,8.7,887,57.2,0.0180383314543405,60.8808342728298,0.0775422930405931,0.0517117928972269,4.20458260490302,7.86488255973198
"SD","2020",0.739,37,8.37,888,57.2,0.0168918918918919,62.704054054054,0.0751180213972546,0.0544514932882031,4.20458260490302,7.86488255973198
"TN","1998",-0.018,59,9.47,5570,66.4,0.021903052064632,30.0528904847397,0.153905396600295,0.032414815737529,4.46773777389348,6.3867323878942
"TN","1999",-0.0275,60.22,9.37,5639,66.4,0.0217857776201454,31.2611987941124,0.149180776151421,0.0317045796059872,4.46773777389348,6.3867323878942
"TN","2000",-0.026,62.11,9.4,5704,66.4,0.0225631136044881,31.9507713884993,0.14418771373482,0.0306225808036863,4.46773777389348,6.3867323878942
"TN","2001",-0.0275,60.57,9.47,5751,66.4,0.0221213701964876,32.4189358372457,0.135616253360101,0.030224833003413,4.46773777389348,6.3867323878942
"TN","2002",-0.0245,60.4,9.28,5796,66.4,0.021808143547274,33.7757591442374,0.12899297569539,0.0276988302995597,4.46773777389348,6.3867323878942
"TN","2003",-0.0125,60.2,9.05,5848,66.4,0.0213919288645691,35.0763337893297,0.123374081534459,0.0274968806830692,4.46773777389348,6.3867323878942
"TN","2004",-0.0125,59.7,8.76,5911,66.4,0.0215192014887498,37.1050414481475,0.120519738933241,0.0258566698451929,4.46773777389348,6.3867323878942
"TN","2005",0.153,59.9,8.72,5991,66.4,0.0214154565181105,38.6635787013854,0.11804272835741,0.0242367556593489,4.46773777389348,6.3867323878942
"TN","2006",0.3495,61.8,8.49,6089,66.4,0.0213335523074396,40.0039251108556,0.113244433124627,0.0229336080828618,4.46773777389348,6.3867323878942
"TN","2007",0.1015,61.3,8.58,6176,66.4,0.0209034974093264,40.2675518134715,0.106724775811096,0.0220529172781973,4.46773777389348,6.3867323878942
"TN","2008",0.1015,60.4,8.32,6247,66.4,0.0196094125180086,40.698255162478,0.101427858136648,0.021570437266597,4.46773777389348,6.3867323878942
"TN","2009",0.628,55.7,7.88,6306,66.4,0.0161592134475103,40.0147161433555,0.0917984795697686,0.0217326343671491,4.46773777389348,6.3867323878942
"TN","2010",0.6565,56.7,8.39,6356,66.4,0.017196349905601,40.5563247325362,0.0886741765422811,0.021340144461526,4.46773777389348,6.3867323878942
"TN","2011",0.7715,55.7,7.93,6400,66.2,0.016484375,42.15846875,0.0883390089678927,0.020700045081869,4.46773777389348,6.3867323878942
"TN","2012",0.756,55.2,7.27,6456,66.2,0.0153345724907063,44.3527726146221,0.0899055120362943,0.01984417793711,4.46773777389348,6.3867323878942
"TN","2013",0.8775,52.2,7.37,6497,66.2,0.0149761428351547,45.5383561643836,0.0902858295105107,0.0197201276424364,4.46773777389348,6.3867323878942
"TN","2014",0.8845,54,7.49,6545,66.2,0.0156608097784568,46.7766386554622,0.089945411244568,0.0195745549339939,4.46773777389348,6.3867323878942
"TN","2015",0.8955,53.7,7.15,6595,66.2,0.0149658832448825,49.3243366186505,0.0899808731601882,0.0196237956335254,4.46773777389348,6.3867323878942
"TN","2016",0.8975,53.4,7.11,6651,66.2,0.0152458276950834,50.5809502330477,0.0910024876899707,0.0186947459410875,4.46773777389348,6.3867323878942
"TN","2017",0.912,51.9,6.72,6715,66.2,0.0145048399106478,52.2470141474311,0.0902787024384511,0.0186902540062499,4.46773777389348,6.3867323878942
"TN","2018",0.9125,48.5,6.9,6778,66.2,0.0138388905281794,53.5638093832989,0.0896458257032481,0.0184265192758706,4.46773777389348,6.3867323878942
"TN","2019",0.919,48.2,6.55,6830,66.2,0.0135139092240117,55.655710102489,0.089402391355658,0.0179289309515723,4.46773777389348,6.3867323878942
"TN","2020",0.92,45.6,6.3,6926,66.2,0.0120271440947156,54.7223650014438,0.0857850375329558,0.0180010167324065,4.46773777389348,6.3867323878942
"TX","1998",0.371,53.3,13.14,20158,84.7,0.0325677150510963,32.0042960611172,0.096794082075429,0.0243806203028674,5.20681499635472,7.49590048378126
"TX","1999",0.368,53.93,12.26,20558,84.7,0.0314651230664462,33.070838602977,0.0933098236784385,0.0235838240129223,5.20681499635472,7.49590048378126
"TX","2000",0.368,54.46,12.19,20944,84.7,0.032133307868602,35.2691462948816,0.0908806995370454,0.0234323557137704,5.20681499635472,7.49590048378126
"TX","2001",0.368,54.89,11.7,21320,84.7,0.031280487804878,36.274648217636,0.0869078857129833,0.0240903205902308,5.20681499635472,7.49590048378126
"TX","2002",0.368,54.6,11.73,21690,84.7,0.0312724757952974,36.4139050253573,0.0806948278814657,0.0223341833466008,5.20681499635472,7.49590048378126
"TX","2003",0.7465,54.9,11.45,22031,84.7,0.0304661613181426,37.8258953293087,0.0762663714895495,0.0212844616738841,5.20681499635472,7.49590048378126
"TX","2004",0.7465,54.2,10.88,22394,84.7,0.0299499866035545,40.7896936679468,0.0742258049781241,0.0201603501726833,5.20681499635472,7.49590048378126
"TX","2005",0.7155,54.8,10.11,22778,84.7,0.0283167969092984,43.6935815260339,0.0728074527703809,0.0198277964883809,5.20681499635472,7.49590048378126
"TX","2006",0.7155,54.6,9.51,23360,84.7,0.0277568493150685,47.2259246575343,0.0724471213251612,0.018236655428402,5.20681499635472,7.49590048378126
"TX","2007",0.7095,54.6,9.16,23832,84.7,0.0271148036253776,49.978730278617,0.0705841175652165,0.0188161398394508,5.20681499635472,7.49590048378126
"TX","2008",0.7095,55.3,8.79,24309,84.7,0.0256530503105846,51.1865934427578,0.0679186286217061,0.0183496641545985,5.20681499635472,7.49590048378126
"TX","2009",0.575,54.5,8.52,24802,84.7,0.0238085638254979,47.1577977582453,0.0631727694281293,0.018992724000659,5.20681499635472,7.49590048378126
"TX","2010",0.575,53.3,8.86,25242,84.7,0.0243839632358767,49.3605657237937,0.0606620791856511,0.0186793641320535,5.20681499635472,7.49590048378126
"TX","2011",0.843,53.7,8.74,25646,83.7,0.0247601965218748,52.3018950323637,0.06138384745936,0.0181291211255622,5.20681499635472,7.49590048378126
"TX","2012",0.843,52.7,8.35,26084,83.7,0.0240415580432449,54.4847454378163,0.0615846135114686,0.0176571246346536,5.20681499635472,7.49590048378126
"TX","2013",0.8195,52.5,8.51,26480,83.7,0.0248413897280967,57.2203776435045,0.0610327532205454,0.0176599482158042,5.20681499635472,7.49590048378126
"TX","2014",0.8195,53,8.25,26963,83.7,0.0245521640766977,58.572840559285,0.059982759545149,0.0171025962045252,5.20681499635472,7.49590048378126
"TX","2015",1.029,51.6,7.94,27469,83.7,0.0238559831082311,57.2826968582766,0.0580666401292414,0.016698778413352,5.20681499635472,7.49590048378126
"TX","2016",1.029,50.9,8.02,27914,83.7,0.0235329941964606,56.5671311886509,0.0554191382030392,0.0166044087253825,5.20681499635472,7.49590048378126
"TX","2017",1.0945,51.1,7.94,28291,83.7,0.0235092432222261,59.1436958750133,0.0545741223299937,0.0159421487105633,5.20681499635472,7.49590048378126
"TX","2018",1.0945,49,8.11,28625,83.7,0.0239231441048035,63.2103650655022,0.0547275454821555,0.0156480104020221,5.20681499635472,7.49590048378126
"TX","2019",0.953,48.4,8,28987,83.7,0.0235760858315797,64.1238417221513,0.0550448481281518,0.0148133922262649,5.20681499635472,7.49590048378126
"TX","2020",0.953,46.8,7.72,29232,83.7,0.021370415982485,61.2319854953476,0.0537488172106674,0.0153802018367252,5.20681499635472,7.49590048378126
"UT","1998",0.5865,75.2,8.26,2166,90.6,0.0293628808864266,28.7608956602031,0.101775891610901,0.0149459551086854,5.0133567734095,5.67974893892477
"UT","1999",0.575,75.15,7.84,2203,90.6,0.0283477076713572,29.9679073990014,0.098555121714275,0.0150301716890541,5.0133567734095,5.67974893892477
"UT","2000",0.575,75.99,8.05,2245,90.6,0.0291314031180401,31.3122048997773,0.0948188314990243,0.0148311745131246,5.0133567734095,5.67974893892477
"UT","2001",0.6505,76.64,7.63,2284,90.6,0.0276663747810858,31.9866900175131,0.0912688062643119,0.0147698197314617,5.0133567734095,5.67974893892477
"UT","2002",0.6505,77,7.27,2325,90.6,0.0269247311827957,32.6008172043011,0.0851489420257033,0.0139130571888071,5.0133567734095,5.67974893892477
"UT","2003",0.6915,76.6,7.26,2360,90.6,0.0269491525423729,33.4514406779661,0.0848109901100676,0.0138393609779104,5.0133567734095,5.67974893892477
"UT","2004",0.7025,77.4,7.15,2402,90.6,0.0274771024146545,35.83759367194,0.0842045728982399,0.0129256517009555,5.0133567734095,5.67974893892477
"UT","2005",0.6865,76.9,6.93,2458,90.6,0.0274613506916192,38.7937754271766,0.0821877368126256,0.0122862508648809,5.0133567734095,5.67974893892477
"UT","2006",0.6895,75.9,6.58,2526,90.6,0.027236737925574,42.1762866191607,0.0810955897264604,0.0114797832377836,5.0133567734095,5.67974893892477
"UT","2007",0.69,75.5,6.31,2598,90.6,0.0272132409545804,44.1929946112394,0.0803886256546142,0.0112528924121121,5.0133567734095,5.67974893892477
"UT","2008",0.69,75,6.18,2663,90.6,0.0262110401802478,44.0025910627112,0.0786056802329198,0.0113977851297438,5.0133567734095,5.67974893892477
"UT","2009",0.6745,74.5,6.11,2723,90.6,0.0239074550128535,41.8602276900477,0.0738825179652702,0.0118856587510542,5.0133567734095,5.67974893892477
"UT","2010",0.702,73.8,6.07,2775,90.6,0.0230630630630631,42.7638918918919,0.0728803739897692,0.0123439575565788,5.0133567734095,5.67974893892477
"UT","2011",0.741,72.8,6.17,2815,89.8,0.0229129662522202,44.6056838365897,0.0728809496200763,0.0121279994808981,5.0133567734095,5.67974893892477
"UT","2012",0.727,72.3,6.06,2854,89.8,0.021583742116328,45.3792922214436,0.0729946003737301,0.0118513942196098,5.0133567734095,5.67974893892477
"UT","2013",0.7185,73,6.16,2899,89.8,0.0229389444636081,46.7231459123836,0.0727272105095661,0.0119181646357252,5.0133567734095,5.67974893892477
"UT","2014",0.7185,72.5,5.79,2938,89.8,0.0222260040844112,48.3832879509871,0.0718114253689023,0.0114178298196219,5.0133567734095,5.67974893892477
"UT","2015",0.722,72,5.62,2984,89.8,0.021313672922252,49.9843833780161,0.0712645784899144,0.0110228979160035,5.0133567734095,5.67974893892477
"UT","2016",0.73,69,5.44,3044,89.8,0.0193166885676741,51.848653088042,0.0703340849637195,0.0107773348003834,5.0133567734095,5.67974893892477
"UT","2017",0.732,68.3,5.33,3104,89.8,0.0190077319587629,54.3330863402062,0.0697681062233776,0.0109749722718814,5.0133567734095,5.67974893892477
"UT","2018",0.74,68.2,5.12,3155,89.8,0.0193977812995246,58.4651347068146,0.0690773421563502,0.0101288182368976,5.0133567734095,5.67974893892477
"UT","2019",0.7725,67.7,4.96,3203,89.8,0.0192007492975336,61.3608804246019,0.0696260404605725,0.00970264403588148,5.0133567734095,5.67974893892477
"UT","2020",0.755,66.9,4.73,3284,89.8,0.0174786845310597,61.5509744214373,0.0686143683618105,0.00972727119491625,5.0133567734095,5.67974893892477
"VA","1998",0.0645,57.9,7.13,6901,75.5,0.0162150412983626,33.5290537603246,0.090982336476,0.0147581528663337,4.3806470315,6.46218986424645
"VA","1999",0.0645,57.61,6.95,7000,75.5,0.0162757142857143,35.6858714285714,0.0864635107097254,0.0144288119082111,4.3806470315,6.46218986424645
"VA","2000",0.206,59.67,6.91,7106,75.5,0.0173515339150014,37.7808753166338,0.0826216240360924,0.0139099567166483,4.3806470315,6.46218986424645
"VA","2001",0.1405,60.8,6.48,7198,75.5,0.0167866073909419,39.682675743262,0.0795105593700983,0.0136250520945224,4.3806470315,6.46218986424645
"VA","2002",0.3885,60.5,6.5,7287,75.5,0.0163716206943873,40.5318649650062,0.0745260676369058,0.0130749788318051,4.3806470315,6.46218986424645
"VA","2003",0.439,60.8,6.47,7367,75.5,0.0168453916112393,42.3056468033121,0.070034638232604,0.0129424410798604,4.3806470315,6.46218986424645
"VA","2004",0.457,59.5,6.53,7476,75.5,0.0170813269127876,44.4241706795078,0.0668529889133176,0.0118255038385362,4.3806470315,6.46218986424645
"VA","2005",0.4485,59,6.41,7577,75.5,0.0170779992081299,47.2574501781708,0.0641084112070011,0.0110093831299365,4.3806470315,6.46218986424645
"VA","2006",0.4175,58.7,6.15,7674,75.5,0.0160281469898358,49.0273260359656,0.0616004085530121,0.0106245532497071,4.3806470315,6.46218986424645
"VA","2007",0.4395,59.1,6.22,7751,75.5,0.0165398013159592,50.5353889820668,0.0587329015394005,0.0103852752491222,4.3806470315,6.46218986424645
"VA","2008",-0.011,57.6,5.9,7833,75.5,0.01491127282012,51.6577173496745,0.0562162166601579,0.0102657413989152,4.3806470315,6.46218986424645
"VA","2009",0.0125,55.3,5.68,7926,75.5,0.0133610900832703,51.8505425182942,0.0524862081655394,0.0106309933714707,4.3806470315,6.46218986424645
"VA","2010",-0.0125,56,5.74,8024,75.5,0.0139456630109671,53.214406779661,0.0506280916777932,0.0113556799588124,4.3806470315,6.46218986424645
"VA","2011",-0.014,54.8,5.45,8102,75.6,0.0126511972352506,53.712700567761,0.0502564104699675,0.0106028941099405,4.3806470315,6.46218986424645
"VA","2012",0.28,52.5,5.29,8187,75.6,0.0120434835715158,54.4733846341761,0.0500420747429446,0.0104568141420551,4.3806470315,6.46218986424645
"VA","2013",0.076,53.5,5.4,8256,75.6,0.0128149224806202,55.4312621124031,0.0498187549669631,0.0106607640483018,4.3806470315,6.46218986424645
"VA","2014",0.055,52.9,5.54,8315,75.6,0.012916416115454,55.9448947684907,0.0494034847729939,0.011032745754664,4.3806470315,6.46218986424645
"VA","2015",0.507,52.3,5.36,8367,75.6,0.0128600454165173,57.8207840325087,0.0488373150049306,0.0103298835832871,4.3806470315,6.46218986424645
"VA","2016",0.5375,52,5.26,8418,75.6,0.0130791161796151,58.9238655262533,0.0479275437836785,0.00986491447272352,4.3806470315,6.46218986424645
"VA","2017",0.5275,50.5,5.13,8471,75.6,0.012466060677606,60.3370204226183,0.0475788879441803,0.00915028630023449,4.3806470315,6.46218986424645
"VA","2018",0.4495,50.6,5.23,8511,75.6,0.012936200211491,62.6138526612619,0.0479871086789019,0.00920067279742913,4.3806470315,6.46218986424645
"VA","2019",0.43,49.6,5.02,8557,75.6,0.0124810096996611,65.1822367652215,0.048209829785741,0.00868849441522282,4.3806470315,6.46218986424645
"VA","2020",-0.8045,47.9,4.74,8636,75.6,0.0113710050949514,64.4965956461325,0.0475071802808415,0.00865059717964157,4.3806470315,6.46218986424645
"VT","1998",-0.456,39.2,6.64,600,38.9,0.0105,26.8011666666667,0.123557109336861,0.0246164102402587,3.74964288741398,7.09363945955953
"VT","1999",-0.3995,35.52,6.19,605,38.9,0.0107603305785124,28.3915702479339,0.121970307344134,0.0241272073200146,3.74964288741398,7.09363945955953
"VT","2000",-0.3995,37.52,6.45,610,38.9,0.0111475409836066,30.0673770491803,0.120764260043944,0.0240620705651145,3.74964288741398,7.09363945955953
"VT","2001",-0.169,39.36,6.27,612,38.9,0.0108169934640523,31.5738562091503,0.119139947899642,0.0238884101466932,3.74964288741398,7.09363945955953
"VT","2002",-0.169,38.5,6.09,615,38.9,0.0104065040650407,32.9642276422764,0.107193921823847,0.0244768863645328,3.74964288741398,7.09363945955953
"VT","2003",-0.3385,38.7,5.98,618,38.9,0.0108414239482201,34.4550161812298,0.0987102478284534,0.0237164663204013,3.74964288741398,7.09363945955953
"VT","2004",-0.3415,40.9,6.06,620,38.9,0.0114516129032258,36.9970967741936,0.0958275032317726,0.0212280251569891,3.74964288741398,7.09363945955953
"VT","2005",-0.5755,39.4,5.97,621,38.9,0.0109500805152979,38.0170692431562,0.094739870534644,0.0203452409494126,3.74964288741398,7.09363945955953
"VT","2006",-0.595,35.9,5.81,623,38.9,0.0107544141252006,39.0553772070626,0.0923513245811768,0.0191804770059929,3.74964288741398,7.09363945955953
"VT","2007",-0.67,37.7,5.76,623,38.9,0.0104333868378812,39.8036918138042,0.0920276864151174,0.0200119516475864,3.74964288741398,7.09363945955953
"VT","2008",-0.67,33.9,5.27,624,38.9,0.00945512820512821,41.6655448717949,0.0892547374375412,0.020807014235882,3.74964288741398,7.09363945955953
"VT","2009",-0.6835,32.2,5.75,625,38.9,0.00992,41.75872,0.0832928952012612,0.021138882652162,3.74964288741398,7.09363945955953
"VT","2010",-0.6815,32.1,5.48,626,38.9,0.00942492012779553,43.7805111821086,0.0820375724291434,0.0214886230297458,3.74964288741398,7.09363945955953
"VT","2011",-0.6815,32,5.22,627,35.1,0.00925039872408293,45.3248803827751,0.0821371438713128,0.0221513902179883,3.74964288741398,7.09363945955953
"VT","2012",-0.6815,26.7,4.42,626,35.1,0.00878594249201278,46.7113418530351,0.0843150733638325,0.0221940408182616,3.74964288741398,7.09363945955953
"VT","2013",-0.69,26.6,4.79,627,35.1,0.00909090909090909,46.7138755980861,0.0842782419640609,0.022854278971381,3.74964288741398,7.09363945955953
"VT","2014",-0.709,27.1,4.86,626,35.1,0.00942492012779553,48.0821086261981,0.0817719866669775,0.0224563529987646,3.74964288741398,7.09363945955953
"VT","2015",-0.6405,35.5,4.83,626,35.1,0.0097444089456869,49.4142172523962,0.0804998150545589,0.022209635657481,3.74964288741398,7.09363945955953
"VT","2016",-0.6095,37.1,4.61,624,35.1,0.00945512820512821,50.7391025641026,0.0785839263608512,0.0214365904317978,3.74964288741398,7.09363945955953
"VT","2017",-0.751,35.2,4.55,625,35.1,0.00928,51.62576,0.0773021674341132,0.021502267924866,3.74964288741398,7.09363945955953
"VT","2018",-0.753,35,4.68,625,35.1,0.00944,52.90688,0.0770847756597001,0.0212264743717169,3.74964288741398,7.09363945955953
"VT","2019",-0.8085,32.8,4.57,624,35.1,0.00961538461538462,54.8570512820513,0.0775582430867336,0.0211147050816488,3.74964288741398,7.09363945955953
"VT","2020",-0.8085,31.6,4.32,643,35.1,0.00839813374805599,52.906065318818,0.0775171261323769,0.0222370979878627,3.74964288741398,7.09363945955953
"WA","1998",0.5215,38,7.73,5770,84.1,0.0145927209705373,36.3502772963605,0.111476048530798,0.0243298401028223,3.82516890404163,5.8020658736407
"WA","1999",-0.301,35.67,7.5,5843,84.1,0.0146619887044327,39.3287523532432,0.104633728857814,0.024718732774377,3.82516890404163,5.8020658736407
"WA","2000",-0.407,37.72,7.22,5911,84.1,0.0142615462696667,40.1587210285908,0.0986571879488871,0.022764687768836,3.82516890404163,5.8020658736407
"WA","2001",-0.084,41.47,6.68,5986,84.1,0.0133027063147344,39.829368526562,0.0942470252968872,0.0227685353450166,3.82516890404163,5.8020658736407
"WA","2002",-0.252,35.6,6.1,6052,84.1,0.0121116986120291,40.6441672174488,0.0860369325021151,0.0225738111233139,3.82516890404163,5.8020658736407
"WA","2003",-0.2545,37.8,6.02,6104,84.1,0.0124017038007864,41.8365334207077,0.0799110093381611,0.0228690530224177,3.82516890404163,5.8020658736407
"WA","2004",-0.2365,38.3,6.08,6179,84.1,0.012558666450882,43.4339375303447,0.0776456452033979,0.0205562286767479,3.82516890404163,5.8020658736407
"WA","2005",-0.49,38.7,5.81,6257,84.1,0.0126578232379735,46.9355921368068,0.0776252612306468,0.0200117521590593,3.82516890404163,5.8020658736407
"WA","2006",-0.6795,36,5.9,6371,84.1,0.0120860147543557,49.3274525192278,0.0792232041446805,0.0193735588636566,3.82516890404163,5.8020658736407
"WA","2007",-0.767,38,5.49,6462,84.1,0.0127050448777468,52.9285360569483,0.0791367144763668,0.0189382261712884,3.82516890404163,5.8020658736407
"WA","2008",-0.764,37,5.36,6562,84.1,0.0120694910088388,54.0679823224627,0.0777077179002804,0.0207164784894375,3.82516890404163,5.8020658736407
"WA","2009",-0.757,37.7,5.49,6667,84.1,0.0115344232788361,52.6841157942103,0.07445913812764,0.0213283649878408,3.82516890404163,5.8020658736407
"WA","2010",-0.759,36.8,5.27,6743,84.1,0.01088536259825,54.2040338128429,0.0729125512870212,0.02161996191357,3.82516890404163,5.8020658736407
"WA","2011",-0.725,32.3,5.29,6827,83.4,0.0100922806503589,55.5990771934964,0.0752267341396215,0.0210735005842535,3.82516890404163,5.8020658736407
"WA","2012",-0.6805,31.9,5.02,6899,83.4,0.00984200608783882,58.0563270039136,0.0764750514054577,0.0227002612865613,3.82516890404163,5.8020658736407
"WA","2013",-0.4715,35,4.95,6966,83.4,0.010594315245478,60.162561010623,0.0769963627454345,0.0215113833617211,3.82516890404163,5.8020658736407
"WA","2014",-0.4815,34.4,4.73,7058,83.4,0.010272031737036,62.4324171153301,0.0753371092500189,0.0209714803498463,3.82516890404163,5.8020658736407
"WA","2015",-0.3375,36,4.51,7167,83.4,0.0104785823915167,65.1164643504953,0.0742471596727349,0.0199203936783607,3.82516890404163,5.8020658736407
"WA","2016",-0.1625,35.7,4.48,7300,83.4,0.0108767123287671,66.7500136986301,0.0722040038741486,0.0195402021734363,3.82516890404163,5.8020658736407
"WA","2017",-0.3225,35.5,4.3,7428,83.4,0.0106488960689284,69.925901992461,0.0688310800490313,0.0189918441358843,3.82516890404163,5.8020658736407
"WA","2018",-0.6905,35.5,3.98,7527,83.4,0.0104556928391125,74.971954297861,0.0677209563488548,0.0187679518149817,3.82516890404163,5.8020658736407
"WA","2019",-0.96,39.5,3.9,7614,83.4,0.0110585763068033,78.1759653270292,0.0678266898531941,0.0200954985299376,3.82516890404163,5.8020658736407
"WA","2020",-1.0015,33.6,3.3,7724,83.4,0.00885551527705852,79.359023821854,0.0651526307459999,0.0197202810445522,3.82516890404163,5.8020658736407
"WI","1998",0.508,62.3,8.07,5298,70.2,0.0190826727066818,30.6925821064553,0.184776839661134,0.0308751189627814,3.91114525476548,7.39555353917849
"WI","1999",-0.054,61.6,8.18,5333,70.2,0.0197656103506469,32.2940371273205,0.180996051800568,0.030711666827842,3.91114525476548,7.39555353917849
"WI","2000",-0.054,62.21,8.08,5374,70.2,0.0200595459620394,33.574116114626,0.177211641133881,0.0297171448784782,3.91114525476548,7.39555353917849
"WI","2001",-0.0575,61.95,7.85,5407,70.2,0.0195857222119475,34.7999075272795,0.167716841490147,0.0292715115436968,3.91114525476548,7.39555353917849
"WI","2002",-0.0575,62.2,7.88,5445,70.2,0.0196694214876033,35.7500091827365,0.158657207806093,0.028297057546638,3.91114525476548,7.39555353917849
"WI","2003",0.6005,61.7,7.54,5479,70.2,0.0192735900711809,37.1124657784267,0.151895148189781,0.0285343732266722,3.91114525476548,7.39555353917849
"WI","2004",0.6005,62.5,7.39,5514,70.2,0.0195502357635111,39.0890642002176,0.149306639929431,0.0274719903524488,3.91114525476548,7.39555353917849
"WI","2005",0.621,62.2,7.43,5546,70.2,0.0200144248106744,40.9839523981248,0.148315199344773,0.0272340175892949,3.91114525476548,7.39555353917849
"WI","2006",0.621,60.8,6.96,5578,70.2,0.0184833273574758,42.5904087486554,0.147035274256655,0.0258761896653121,3.91114525476548,7.39555353917849
"WI","2007",-0.074,60.5,7.05,5611,70.2,0.0186775975761896,43.8138477989663,0.144187446274063,0.0262994215867678,3.91114525476548,7.39555353917849
